年	月	日	時	分	縣市	allLocation	GoogleLat	GoogleLng	死	受傷	2-30	天候	光線	道路類別	速限	道路型態	事故位置	路面鋪裝	路面狀態	路面缺陷	障礙物	視距	號誌種類	號誌動作	分向設施	快車道或一般車道間	快慢車道間	路面邊線	事故類型及型態	事故類別
2012	6	9	23	3	新竹市	新竹市1公道五路一段東美路路口	24.8806078	121.0355371				8			50															3
2012	6	8	9	30	新竹市	新竹市2延平路一段439號	24.8049651	120.947146	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	9	5	5	1	12	2
2012	6	8	12	40	新竹市	新竹市2經國路二段293號	24.8095356	120.9612583	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	12	2
2012	6	9	21	1	新竹市	新竹市2演藝路21號	24.8102881	120.9679249				8			50															3
2012	6	9	22	30	新竹市	新竹市2天府路一段南寮資源回收場前	24.8395691	120.931391	0	3	0	8	3	5	50	14	9	1	5	4	5	7	1	1	1	4	5	2	13	2
2012	6	9	20	36	新竹市	新竹市1建功路51巷	24.7967817	120.9997716				8			50															3
2012	6	9	22	35	新竹市	新竹市3中華路六段650號	24.73400965	120.9131372	0	1	0	8	3	5	70	14	9	1	5	4	5	7	4	4	7	2	4	1	20	2
2012	6	10	0	40	新竹市	新竹市3牛埔路牛埔東路路口	24.799689	120.9515893				8			50															3
2012	6	10	4	22	新竹市	新竹市1中華路二段	24.8042903	120.9752282				8			50															3
2012	6	10	9	0	新竹市	新竹市3芝柏一街121號	24.7771139	120.9467465				8			50															3
2012	6	10	11	51	新竹市	新竹市1公道五路忠孝路路口	24.41422875	120.759641				8			50															3
2012	6	10	12	36	新竹市	新竹市1埔頂路慈雲路路口	24.7929205	121.0125589				8			50															3
2012	6	10	14	20	新竹市	新竹市2東大路四段156號	24.8438901	120.930834				8			50															3
2012	6	10	13	0	新竹市	新竹市2中華路二段156-2號	24.8070521	120.978578	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	9	4	5	2	12	2
2012	6	10	19	2	新竹市	新竹市3元培街337-10號	24.77862	120.939535	0	2	0	8	3	5	40	14	9	1	5	4	5	7	4	4	10	5	5	2	3	2
2012	6	10	22	35	新竹市	新竹市2崧嶺路靖廬前	24.796174	120.955803				8			50															3
2012	6	11	3	58	新竹市	新竹市1中華路二段628號	24.798926	120.966468	1	0	0	8	3	5	50	14	9	1	5	4	5	7	4	4	9	5	5	1	17	1
2012	6	11	8	25	新竹市	新竹市2天府路一段東大路路口	24.8331464	120.9483426				8			50															3
2012	6	10	12	40	新竹市	新竹市1民權路269號	24.8134353	120.9707609	0	1	0	8	1	5	50	11	9	1	5	4	5	7	4	4	5	5	5	2	12	2
2012	6	11	6	53	新竹市	新竹市3竹香南路浸水北街路口	24.8029136	120.925211	0	1	0	8	1	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	15	2
2012	6	11	9	35	新竹市	新竹市3浸水北街46號	24.800828	120.924904	0	1	0	8	1	5	40	14	9	1	5	4	5	7	4	4	10	5	5	1	20	2
2012	6	11	7	18	新竹市	新竹市2延平路一段291巷	24.8024866	120.94977	0	1	0	8	1	5	40	14	9	1	5	4	5	7	4	4	10	5	5	2	10	2
2012	6	11	12	55	新竹市	新竹市1民族路33號	24.8049425	120.9723311				8			50															3
2012	6	11	10	55	新竹市	新竹市1中華路頭前溪	24.8194051	120.9954455	0	1	0	8	1	5	50	14	11	1	5	4	5	7	4	4	1	4	5	2	18	2
2012	6	11	12	20	新竹市	新竹市1公道五路二段89號	24.7981287	121.0067299	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	13	2
2012	6	11	15	1	新竹市	新竹市1埔頂路117號	24.794824	121.008804				8			50															3
2012	6	11	11	53	新竹市	新竹市3中華路四段451巷3號	24.790707	120.939199				8			50															3
2012	6	11	11	29	新竹市	新竹市2西濱路一段209號	24.83794545	120.9336942	0	2	0	8	1	5	50	14	8	1	5	4	5	7	4	4	1	4	4	2	13	2
2012	6	11	14	23	新竹市	新竹市2光華南街光華一街路口	24.8166548	120.9733688				8			50															3
2012	6	11	17	35	新竹市	新竹市2北大路183號	24.8084811	120.966364				8			50															3
2012	6	11	18	40	新竹市	新竹市1學府路18巷	24.7946545	120.9795099	0	1	0	8	1	5	50	3	9	1	5	4	5	7	4	4	9	5	5	2	17	2
2012	6	11	5	20	新竹市	新竹市2西大路738號	24.8100751	120.959111				8			50															3
2012	6	11	15	2	新竹市	新竹市2府後街	24.8085345	120.968985				8			50															3
2012	6	11	22	40	新竹市	新竹市1東大路一段三民路路口	24.8073205	120.9727962				6			50															3
2012	6	11	22	42	新竹市	新竹市1寶山路食品路路口	24.8031779	120.980421	0	1	0	6	3	5	50	14	9	1	4	4	5	7	1	1	5	2	5	2	11	2
2012	6	12	11	16	新竹市	新竹市3牛埔東路12號	24.7996061	120.950863				8			50															3
2012	6	11	9	0	新竹市	新竹市1中華路一段418號	24.8109866	120.9864175				8			50															3
2012	6	12	11	30	新竹市	新竹市2西濱路一段308-2號	24.83794545	120.9336942				8			50															3
2012	6	11	14	7	新竹市	新竹市1中華路二段480號	24.8013374	120.9702389				8			50															3
2012	6	12	7	26	新竹市	新竹市1學府路18巷	24.7946545	120.9795099				6			50															3
2012	6	12	11	40	新竹市	新竹市3經國路四段607號	24.7964808	120.9524293				6			50															3
2012	6	8	14	0	新竹市	新竹市3元培街元培科技大學	24.77689315	120.9396448				8			40															3
2012	6	11	8	23	新竹市	新竹市1高峰路110巷	24.79168195	120.973913				8			50															3
2012	6	11	12	10	新竹市	新竹市1寶山路452巷7弄	24.7815191	120.99015				6			40															3
2012	6	6	18	24	新竹市	新竹市1水源街清華大學西側門旁	24.8031813	120.993022	0	1	0	8	1	5	40	11	8	1	5	4	5	1	4	4	4	5	5	2	1	2
2012	6	12	19	59	新竹市	新竹市2光華東街光華二街路口	24.8193464	120.979387				8			50															3
2012	6	4	17	31	新竹市	新竹市1民生路76號	24.8089239	120.978162	0	1	0	6	1	5	50	14	9	1	4	4	5	6	4	4	5	4	5	2	13	2
2012	6	7	8	50	新竹市	新竹市1食品路體育街路口	24.8018053	120.9829618				8			50															3
2012	6	7	13	7	新竹市	新竹市3元培街323巷	24.7785071	120.939158	0	1	0	8	1	5	40	3	1	1	5	4	5	7	4	4	10	5	5	2	17	2
2012	6	7	13	59	新竹市	新竹市3中華路六段香山交流道橋下	24.7355699	120.9126119				8			50															3
2012	6	10	8	33	新竹市	新竹市1食品路326巷	24.79434355	120.9698818				8			40															3
2012	6	11	10	30	新竹市	新竹市1民生路經國路路口	24.8142127	120.9742827				8			50															3
2012	6	5	21	25	新竹市	新竹市1寶山路452巷	24.78597275	120.988269				8			50															3
2012	6	12	21	56	新竹市	新竹市1光復路一段關東路路口	24.7815604	121.0225342				8			50															3
2012	6	10	11	16	新竹市	新竹市3南隘路、南隘國小旁	24.73055375	120.9417009				8			50															3
2012	6	6	18	42	新竹市	新竹市3中華路四段牛埔南路路口	24.7887326	120.9300059				8			50															3
2012	6	6	14	6	新竹市	新竹市1東門街12號	24.8044211	120.974534	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	13	2
2012	6	13	10	20	新竹市	新竹市3景觀大道五福路路口	24.7544226	120.9559179	0	0	0	8	1	5	50	4	1	1	5	4	5	7	1	1	1	4	4	1	15	3
2012	6	9	14	33	新竹市	新竹市3牛埔東路188號	24.7966834	120.9453212				8			50															3
2012	6	12	8	12	新竹市	新竹市3明湖路482巷	24.7884154	120.9680175				8			50															3
2012	6	13	12	3	新竹市	新竹市2鐵道路二段湳雅街路口	24.8219504	120.9716382	0	1	0	8	1	5	50	4	2	1	5	4	5	7	1	1	10	5	5	2	17	2
2012	6	13	13	35	新竹市	新竹市1光復路二段151號	24.7982082	120.994391				8			50															3
2012	6	5	8	30	新竹市	新竹市3中華路四段562號	24.78894595	120.9301931	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	4	2	12	2
2012	6	5	13	45	新竹市	新竹市2經國路二段166號	24.810943	120.962472				8			50															3
2012	6	8	11	30	新竹市	新竹市3牛埔路170巷	24.7996969	120.9515923	0	2	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	15	2
2012	6	13	17	35	新竹市	新竹市1公道五路二段愛買前	24.7983487	121.0086791	0	1	0	8	1	5	50	4	2	1	5	4	5	7	4	4	10	5	1	2	18	2
2012	6	13	20	40	新竹市	新竹市1慈雲路250巷33弄Jan-35號	24.79311235	121.0115108				8																		3
2012	6	2	14	50	新竹市	新竹市1林森路21號	24.8017988	120.9702804				8			50															3
2012	6	8	14	50	新竹市	新竹市2東大路三段377巷98號	24.83660525	120.9429498				8			50															3
2012	6	8	16	10	新竹市	新竹市1經國路公道五路路口	24.819359	120.9825494				8			50															3
2012	6	9	10	30	新竹市	新竹市3牛埔東路33巷口弄	24.79817055	120.9359125				8			50															3
2012	6	12	8	5	新竹市	新竹市1慈濟路埔頂二路路口	24.7919685	121.0148844				6			50															3
2012	6	12	9	25	新竹市	新竹市2中華路三段214號	24.796843	120.956731				8			50															3
2012	6	12	16	3	新竹市	新竹市3中華路六段	24.73886285	120.9116707	0	1	0	6	3	5	50	11	8	1	4	4	5	1	4	4	1	3	4	2	16	2
2012	6	10	8	0	新竹市	新竹市3海埔路171巷59號	24.81192855	120.9218782	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	10	5	5	1	16	2
2012	6	14	11	3	新竹市	新竹市1光復路一段89巷88號	24.7802672	121.0241642																						3
2012	6	14	7	47	新竹市	新竹市1自由路三民國小11094號路燈前	24.8105021	120.9820787				8			50															3
2012	6	14	12	28	新竹市	新竹市2四維路60號	24.799157	120.96254				8			50															3
2012	6	2	18	0	新竹市	新竹市1經國路二段自由路路口	24.8147153	120.9796905				8			50															3
2012	6	10	15	20	新竹市	新竹市1慈雲路埔頂一路路口	24.7874802	121.0095148				8			50															3
2012	6	14	15	10	新竹市	新竹市2少年街1月27日號	24.8059601	120.9603079				6			50															3
2012	6	14	13	26	新竹市	新竹市1明湖路1005巷	24.7702698	120.9734533				6			40															3
2012	6	14	17	53	新竹市	新竹市2武陵路195巷	24.8230702	120.9690861	0	2	0	7	1	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	15	2
2012	6	1	15	0	新竹市	新竹市1經國路二段自由路路口	24.8147153	120.9796905				8			50															3
2012	6	7	21	45	新竹市	新竹市1民權路24巷	24.7713751	121.052274	0	2	0	8	3	5	50	3	1	1	5	4	5	7	4	4	10	5	5	1	3	2
2012	6	14	19	20	新竹市	新竹市1金城一路35巷口弄	24.817929	120.9948494				6			50															3
2012	6	14	20	10	新竹市	新竹市1經國橋P19處	24.8116702	121.022322				6			50															3
2012	6	14	19	1	新竹市	新竹市3中華路四段408號	24.7921421	120.940588	0	2	0	8	3	5	50	3	4	1	4	4	5	7	1	1	1	2	4	2	13	2
2012	6	14	22	25	新竹市	新竹市1金山19街23號	24.7757781	121.024894	0	2	0	6	3	5	40	3	9	1	4	4	5	7	4	4	10	5	5	2	16	2
2012	6	15	7	52	新竹市	新竹市1中華路二段33號	24.8088365	120.9826966	0	1	0	8	1	5	50	3	9	1	5	4	5	7	3	1	8	5	5	2	16	2
2012	6	15	11	7	新竹市	新竹市1中華路一段45號	24.8175328	120.9946986				8			50															3
2012	6	15	11	50	新竹市	新竹市3景觀大道10469號路燈前	31.3512963	120.9811634	0	1	0	8	1	5	50	14	8	1	5	4	5	7	4	4	1	5	5	2	12	2
2012	6	15	12	25	新竹市	新竹市1經國路一段自由路路口	24.8147153	120.9796905				8			50															3
2012	6	15	10	0	新竹市	新竹市1西大路51巷	24.7955621	120.971448	0	2	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	6	14	18	0	新竹市	新竹市3五福路二段明德路	24.7568204	120.9524522	0	0	0	8	2	5	50	3	2	1	5	4	5	7	1	1	10	4	5	1	11	3
2012	6	14	20	0	新竹市	新竹市3延平路二段80巷	24.80508345	120.9403263				6			50															3
2012	6	15	10	26	新竹市	新竹市1新莊街180巷6號	24.7869834	121.0173405				8			50															3
2012	6	15	9	52	新竹市	新竹市2中山路261號	24.8015683	120.9609813				8			50															3
2012	6	12	8	5	新竹市	新竹市1台68線東西向快速道路下園區匝道口	24.7565828	121.0734224				6			50															3
2012	6	4	17	6	新竹市	新竹市1林森路182巷	24.799174	120.964231				8			50															3
2012	6	15	14	0	新竹市	新竹市1光復路二段418號	24.797434	120.996472				8			50															3
2012	6	15	18	7	新竹市	新竹市1林森路60號	24.80127805	120.9678009				8			50															3
2012	6	14	16	25	新竹市	新竹市2民權路198號	24.8101928	120.9734446				6			50															3
2012	6	7	7	0	新竹市	新竹市1自由路99巷	24.81238965	120.9813895	0	1	0	8	1	5	50	3	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	6	7	9	40	新竹市	新竹市1南大路417巷	24.7962661	120.967649	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	9	5	5	2	12	2
2012	6	15	20	27	新竹市	新竹市1公道五路東美路路口	24.801449	121.0005474				8			50															3
2012	6	1	20	30	新竹市	新竹市2延平路一段212號	24.80506335	120.9537967	0	2	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	12	2
2012	6	16	0	26	新竹市	新竹市2中正路175之6號	24.809722	120.965609				8			80															3
2012	6	16	0	31	新竹市	新竹市1南大路494號	24.79635	120.967149				6			50															3
2012	6	15	22	54	新竹市	新竹市2成功路中正路路口	24.8496763	121.229232	0	1	0	6	3	5	50	4	2	1	4	4	5	7	1	1	10	5	5	1	12	2
2012	6	16	0	50	新竹市	新竹市2湳中街54巷湳中街路口	24.8214338	120.964771				8			50															3
2012	6	13	21	28	新竹市	新竹市1光復路一段268巷	24.7832694	121.0208109	0	0	0	8	3	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	3
2012	6	10	14	20	新竹市	新竹市2南寮街31號	24.8462681	120.928627				8			50															3
2012	6	13	15	15	新竹市	新竹市1光復路二段建功路路口	24.7932831	121.001211	0	2	0	8	1	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	15	2
2012	6	14	10	50	新竹市	新竹市1溪埔路106號	24.81853775	120.9890287				8			50															3
2012	6	15	18	18	新竹市	新竹市2中正路107號	24.807198	120.967767				8			50															3
2012	6	15	9	50	新竹市	新竹市1中央路355巷	24.8132554	120.979903				8			50															3
2012	6	6	7	40	新竹市	新竹市1東光路八德路路口	24.8027569	120.986942	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	13	2
2012	6	16	8	43	新竹市	新竹市1慈雲路公道五路	24.7960908	121.0131761	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	16	2
2012	6	16	11	39	新竹市	新竹市2西大路743號	24.811953	120.95517				8			50															3
2012	6	16	16	45	新竹市	新竹市3五福路二段900號	24.754482	120.954223	0	2	0	7	1	5	50	3	2	1	4	4	5	7	3	1	10	5	5	2	16	2
2012	6	16	17	52	新竹市	新竹市1光復路一段362-15號	24.784219	121.016835							50															3
2012	6	2	18	20	新竹市	新竹市1公道五路二段1月1日號	24.79760605	121.0029783	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	2	5	2	12	2
2012	6	2	23	47	新竹市	新竹市3柴橋路明湖路	24.7681185	120.9634115	0	1	0	8	3	5	50	3	1	1	5	4	5	7	1	1	10	5	5	2	12	2
2012	6	7	11	10	新竹市	新竹市1自由路監理站門口前	24.8105021	120.9820787	0	1	0	8	1	5	40	15	9	1	5	4	5	7	1	1	5	5	5	2	13	2
2012	6	3	16	30	新竹市	新竹市3中華路232號	24.743343	120.907522	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	4	2	12	2
2012	6	15	17	40	新竹市	新竹市2延平路一段451號	24.8049731	120.946669	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	10	5	5	2	13	2
2012	6	3	15	50	新竹市	新竹市3西濱快速道路	24.8684988	120.9533201				8			50															3
2012	6	4	14	6	新竹市	新竹市2田美三街14號	24.815326	120.977073	0	1	0	6	1	5	50	14	9	1	4	4	5	7	4	4	9	5	5	2	18	2
2012	6	15	18	26	新竹市	新竹市1東山街學府路路口	24.7954365	120.9805399																						3
2012	6	8	19	15	新竹市	新竹市1慈雲路埔頂路路口	24.7874802	121.0095148	0	1	0	8	3	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	11	2
2012	6	16	19	32	新竹市	新竹市2成德路99號	24.893751	121.0271265				8			50															3
2012	6	16	23	3	新竹市	新竹市3中華路四段牛埔南路路口	24.7887326	120.9300059	0	1	0	8	3	5	50	3	2	1	5	4	5	7	1	1	10	5	5	1	12	2
2012	6	17	0	7	新竹市	新竹市1建新路111號	24.8001538	121.0005661				8			50															3
2012	6	17	9	0	新竹市	新竹市3五福路一段19巷1號	24.74404405	120.9119123				8			50															3
2012	6	16	11	59	新竹市	新竹市1中央路國稅局地下室B3	24.8078458	120.9721101																						3
2012	6	16	14	59	新竹市	新竹市1中華路一段122號	24.816634	120.993407				6			50															3
2012	6	16	18	8	新竹市	新竹市2經國路二段北新街路口	24.8034591	120.9550289	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	1	13	2
2012	6	5	11	0	新竹市	新竹市2東大路二段武陵西二路路口	24.8256414	120.9566902				8			50															3
2012	6	17	8	28	新竹市	新竹市1食品路250號						8			50															3
2012	6	17	9	8	新竹市	新竹市1光復路一段354巷	24.783466	121.0182734	0	1	0	8	1	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	6	6	9	26	新竹市	新竹市2中華路三段四維路路口	24.797232	120.9637474	0	1	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	15	2
2012	6	3	9	54	新竹市	新竹市3延平路二段681號	24.804928	120.9224457	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	2	12	2
2012	6	8	21	55	新竹市	新竹市2經國路二段東大路路口	24.8137323	120.9674304	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	12	2
